,First component,Second component,distance
190,compartment_3,vacuole,59.25
191,compartment_3,mw8fbcbf3b_47d8_4adc_8ad4_f9fc547d3e87,132.51053878772763
192,compartment_3,chloroplast,74.92945906432749
193,compartment_3,glycosome,69.23740201567749
194,compartment_3,c4,74.77732793522267
195,compartment_3,c,58.04736842105263
196,compartment_3,Golgi,77.20175438596492
197,compartment_3,ERlumen,77.20175438596492
198,compartment_3,_1,52.91541353383459
199,compartment_3,Plasma,54.066933638443935
200,compartment_3,yeast,59.25
201,compartment_3,VCYT,194.67914979757086
202,compartment_3,compartment_,55.19736842105263
203,compartment_3,Intestine,54.066933638443935
204,compartment_3,cellsurface,76.10109289617486
205,compartment_3,Apoplast,60.578947368421055
206,compartment_3,compartment_0,69.11513157894737
207,compartment_3,compartment_0000001,54.021929824561404
208,compartment_3,default,76.31310537985763
209,compartment_3,medium,133.90131578947367
210,compartment_3,c2,66.52556390977443
211,compartment_3,intra,65.01027277496065
212,compartment_3,_3,52.91541353383459
213,compartment_3,Neuronal_cytosol,55.703007518796994
214,compartment_3,compartment_2,99.2283281733746
215,compartment_3,Lysosome,55.703007518796994
216,compartment_3,extra,64.40851344662597
217,compartment_3,mitochondria,77.20175438596492
218,compartment_3,intracellular,339.1673951048951
219,compartment_3,cytoplasm,73.64735609515593
220,compartment_3,nucleus,71.51599068092767
221,compartment_3,lumen,81.75
222,compartment_3,Excreted,54.066933638443935
223,compartment_3,dnabound,76.10109289617486
224,compartment_3,mw53ffe9e6_beef_45c4_90a5_a79197ed506e,132.51053878772763
225,compartment_3,body,51.39736842105263
226,compartment_3,LP,51.47129186602871
227,compartment_3,Neuron,55.66228070175438
228,compartment_3,Epithelium,51.47129186602871
229,compartment_3,env,104.88157894736842
230,compartment_3,Brain,54.39035087719298
231,compartment_3,artery,64.56184210526315
232,compartment_3,cell,67.23172514619883
233,compartment_3,c1,113.51929824561404
234,compartment_3,mw88ca8d9a_f5cf_41bf_9d9d_fc48f6e1a19e,132.51053878772763
235,compartment_3,Nucleus,58.85373760488177
236,compartment_3,mwe9501423_9fb4_494b_b5b6_288f3fcb17b5,132.51053878772763
237,compartment_3,def,74.02599830675885
238,compartment_3,Cell,69.66526315789474
239,compartment_3,plasma,81.75
240,compartment_3,n,59.1875
241,compartment_3,MLN,51.47129186602871
242,compartment_3,VMAT,194.67914979757086
243,Lumen,HepaticTissue,24.25691699604743
244,Lumen,cell_1,23.21212121212121
245,Lumen,compartment_3,51.47129186602871
246,Lumen,Lumen,17.90082644628099
247,Lumen,compartment_4,36.376114081996434
248,Lumen,Proteasome,31.16883116883117
249,Lumen,blood,61.89090909090909
250,Lumen,cytosol,60.13213530655391
251,Lumen,extracellular,234.54976076555025
252,Lumen,Intake,24.25691699604743
253,Lumen,system,31.772727272727273
254,Lumen,endosomal_membrane,132.86363636363637
255,Lumen,Vesicle,31.16883116883117
256,Lumen,phloem,27.727272727272727
257,Lumen,endosome,26.672727272727272
258,Lumen,venous_balloon,47.10454545454545
259,Lumen,PeripheralTissue,24.25691699604743
260,Lumen,mito,63.17424242424242
261,Lumen,Autophagosome,31.16883116883117
262,Lumen,plasma_membrane,132.86363636363637
263,Lumen,c3,44.26753246753247
264,Lumen,V,55.40909090909091
265,Lumen,lysosomes,132.86363636363637
266,Lumen,compartment_1,72.21027449005288
267,Lumen,endosomes,132.86363636363637
268,Lumen,synapse,21.556818181818183
269,Lumen,Spine,25.96969696969697
270,Lumen,compartment,49.849567099567096
271,Lumen,vacuole,27.727272727272727
272,Lumen,mw8fbcbf3b_47d8_4adc_8ad4_f9fc547d3e87,125.14691943127963
273,Lumen,chloroplast,58.98863636363637
274,Lumen,glycosome,49.32688588007737
275,Lumen,c4,54.37062937062937
276,Lumen,c,31.072727272727274
277,Lumen,Golgi,60.15151515151515
278,Lumen,ERlumen,60.15151515151515
279,Lumen,_1,23.337662337662337
280,Lumen,Plasma,24.25691699604743
281,Lumen,yeast,27.727272727272727
282,Lumen,VCYT,196.5174825174825
283,Lumen,compartment_,23.34090909090909
284,Lumen,Intestine,24.25691699604743
285,Lumen,cellsurface,59.68504719324392
286,Lumen,Apoplast,40.90909090909091
287,Lumen,compartment_0,52.457680250783696
288,Lumen,compartment_0000001,29.151515151515152
289,Lumen,default,56.24390243902439
290,Lumen,medium,132.86363636363637
291,Lumen,c2,44.26753246753247
292,Lumen,intra,43.13228631833283
293,Lumen,_3,23.337662337662337
294,Lumen,Neuronal_cytosol,31.16883116883117
295,Lumen,compartment_2,87.85026737967914
296,Lumen,Lysosome,31.16883116883117
297,Lumen,extra,42.063550869193506
298,Lumen,mitochondria,60.15151515151515
299,Lumen,intracellular,350.47202797202794
300,Lumen,cytoplasm,56.187140728124334
301,Lumen,nucleus,53.451435888055606
302,Lumen,lumen,67.5909090909091
303,Lumen,Excreted,24.25691699604743
304,Lumen,dnabound,59.68504719324392
305,Lumen,mw53ffe9e6_beef_45c4_90a5_a79197ed506e,125.14691943127963
306,Lumen,body,23.12727272727273
307,Lumen,LP,17.90082644628099
308,Lumen,Neuron,28.636363636363637
309,Lumen,Epithelium,17.90082644628099
310,Lumen,env,98.63636363636364
311,Lumen,Brain,23.71212121212121
312,Lumen,artery,47.10454545454545
313,Lumen,cell,45.44141414141414
314,Lumen,c1,103.33939393939394
315,Lumen,mw88ca8d9a_f5cf_41bf_9d9d_fc48f6e1a19e,125.14691943127963
316,Lumen,Nucleus,33.640316205533594
317,Lumen,mwe9501423_9fb4_494b_b5b6_288f3fcb17b5,125.14691943127963
318,Lumen,def,52.12161832805265
319,Lumen,Cell,50.28606060606061
320,Lumen,plasma,67.5909090909091
321,Lumen,n,33.15909090909091
322,Lumen,MLN,17.90082644628099
323,Lumen,VMAT,196.5174825174825
324,compartment_4,HepaticTissue,38.19352088661552
325,compartment_4,cell_1,39.65359477124183
326,compartment_4,compartment_3,58.31914344685242
327,compartment_4,Lumen,36.376114081996434
328,compartment_4,compartment_4,44.36908881199539
329,compartment_4,Proteasome,42.109243697478995
330,compartment_4,blood,67.64104575163398
331,compartment_4,cytosol,66.3499772001824
332,compartment_4,extracellular,232.93250773993807
333,compartment_4,Intake,38.19352088661552
334,compartment_4,system,42.326797385620914
335,compartment_4,endosomal_membrane,130.14705882352942
336,compartment_4,Vesicle,42.109243697478995
337,compartment_4,phloem,43.27450980392157
338,compartment_4,endosome,39.43529411764706
339,compartment_4,venous_balloon,51.877450980392155
340,compartment_4,PeripheralTissue,38.19352088661552
341,compartment_4,mito,68.66312636165577
342,compartment_4,Autophagosome,42.109243697478995
343,compartment_4,plasma_membrane,130.14705882352942
344,compartment_4,c3,53.84817927170868
345,compartment_4,V,62.35294117647059
346,compartment_4,lysosomes,130.14705882352942
347,compartment_4,compartment_1,79.1637607951768
348,compartment_4,endosomes,130.14705882352942
349,compartment_4,synapse,37.068627450980394
350,compartment_4,Spine,39.73856209150327
351,compartment_4,compartment,60.61998132586368
352,compartment_4,vacuole,43.27450980392157
353,compartment_4,mw8fbcbf3b_47d8_4adc_8ad4_f9fc547d3e87,125.81033361211783
354,compartment_4,chloroplast,65.19035947712419
355,compartment_4,glycosome,58.02670004171882
356,compartment_4,c4,63.621417797888384
357,compartment_4,c,43.168627450980395
358,compartment_4,Golgi,66.87581699346406
359,compartment_4,ERlumen,66.87581699346406
360,compartment_4,_1,37.72829131652661
361,compartment_4,Plasma,38.19352088661552
362,compartment_4,yeast,43.27450980392157
363,compartment_4,VCYT,196.11161387631975
364,compartment_4,compartment_,39.0
365,compartment_4,Intestine,38.19352088661552
366,compartment_4,cellsurface,64.01248258866389
367,compartment_4,Apoplast,48.6078431372549
368,compartment_4,compartment_0,57.74171737660581
369,compartment_4,compartment_0000001,39.84313725490196
370,compartment_4,default,64.50680405199773
371,compartment_4,medium,130.14705882352942
372,compartment_4,c2,53.84817927170868
373,compartment_4,intra,51.88170151781643
374,compartment_4,_3,37.72829131652661
375,compartment_4,Neuronal_cytosol,42.109243697478995
376,compartment_4,compartment_2,91.04663041687263
377,compartment_4,Lysosome,42.109243697478995
378,compartment_4,extra,51.13676316921753
379,compartment_4,mitochondria,66.87581699346406
380,compartment_4,intracellular,344.79840257781433
381,compartment_4,cytoplasm,61.33599669375947
382,compartment_4,nucleus,58.98997909022764
383,compartment_4,lumen,72.65686274509804
384,compartment_4,Excreted,38.19352088661552
385,compartment_4,dnabound,64.01248258866389
386,compartment_4,mw53ffe9e6_beef_45c4_90a5_a79197ed506e,125.81033361211783
387,compartment_4,body,36.733333333333334
388,compartment_4,LP,36.376114081996434
389,compartment_4,Neuron,40.83660130718954
390,compartment_4,Epithelium,36.376114081996434
391,compartment_4,env,100.09803921568627
392,compartment_4,Brain,38.750544662309366
393,compartment_4,artery,51.877450980392155
394,compartment_4,cell,54.28366013071896
395,compartment_4,c1,106.91503267973856
396,compartment_4,mw88ca8d9a_f5cf_41bf_9d9d_fc48f6e1a19e,125.81033361211783
397,compartment_4,Nucleus,44.452685421994886
398,compartment_4,mwe9501423_9fb4_494b_b5b6_288f3fcb17b5,125.81033361211783
399,compartment_4,def,61.55653682384482
400,compartment_4,Cell,56.36078431372549
401,compartment_4,plasma,72.65686274509804
402,compartment_4,n,44.55882352941177
403,compartment_4,MLN,36.376114081996434
404,compartment_4,VMAT,196.11161387631975
