,First component,Second component,distance
0,GO:0034079,GO:0034079,0.0
1,GO:0034079,GO:0010468,106.7948717948718
2,GO:0034079,GO:0010628,114.76190476190476
3,GO:0034079,GO:0016563,114.76190476190476
4,GO:0034079,GO:0008152,100.12758933729472
5,GO:0034079,GO:1901576,101.30989778110197
6,GO:0034079,GO:0042752,84.42693805754493
7,GO:0034079,GO:0051098,70.9047619047619
8,GO:0034079,GO:0006098,73.61904761904762
9,GO:0034079,GO:0006096,66.39285714285714
10,GO:0034079,GO:0006099,80.16666666666667
11,GO:0034079,GO:0006119,80.16666666666667
12,GO:0034079,GO:0006690,107.7142857142857
13,GO:0034079,GO:0006412,338.85714285714295
14,GO:0034079,GO:0007623,90.77318295739349
15,GO:0034079,GO:0019253,51.40873015873016
16,GO:0034079,GO:0071470,95.7076411960133
17,GO:0034079,GO:0061621,95.43314285714285
18,GO:0034079,GO:0006973,95.43314285714285
19,GO:0034079,GO:0006970,95.43314285714285
20,GO:0034079,GO:0040014,99.48571428571427
21,GO:0034079,GO:0072378,102.6190476190476
22,GO:0034079,GO:0008292,114.26190476190476
23,GO:0034079,GO:0032313,95.16190476190476
24,GO:0034079,GO:0004915,102.6632814263146
25,GO:0034079,GO:0007259,102.6632814263146
26,GO:0034079,GO:0030217,83.71428571428572
27,GO:0034079,GO:0060086,73.18095238095239
28,GO:0034079,GO:0007596,100.9904761904762
29,GO:0034079,GO:0036333,93.97619047619048
30,GO:0034079,GO:0002376,90.6190476190476
31,GO:0034079,GO:0042987,92.41666666666666
32,GO:0034079,GO:0034205,92.41666666666666
33,GO:0034079,GO:0009736,105.65873015873015
34,GO:0034079,GO:0009734,105.65873015873015
35,GO:0034079,GO:0009873,105.65873015873015
36,GO:0034079,GO:0000302,96.66666666666667
37,GO:0034079,GO:0070841,104.19345238095237
38,GO:0034079,GO:0060333,98.57781050564556
39,GO:0034079,GO:1901554,120.76190476190476
40,GO:0034079,GO:0010506,110.82539682539681
41,GO:0034079,GO:0019372,101.38095238095237
42,GO:0034079,GO:0022402,114.76190476190476
43,GO:0034079,GO:1902903,113.26190476190476
44,GO:0034079,GO:0019395,102.05128205128204
45,GO:0034079,GO:0005739,102.05128205128204
46,GO:0034079,GO:0000161,96.01428571428573
47,GO:0034079,GO:0051414,95.71428571428571
48,GO:0034079,GO:1900407,103.63544106167056
49,GO:0034079,GO:0008286,103.63544106167056
50,GO:0034079,GO:0004971,113.16666666666666
51,GO:0034079,GO:0001666,89.48571428571428
52,GO:0034079,GO:0070482,89.48571428571428
53,GO:0034079,GO:0031016,86.16666666666666
54,GO:0034079,GO:0007267,86.16666666666666
55,GO:0034079,GO:0040020,81.57142857142857
56,GO:0034079,GO:0051321,81.57142857142857
57,GO:0034079,GO:0000165,66.71428571428572
58,GO:0034079,GO:0007050,82.58333333333331
59,GO:0034079,GO:0006281,82.58333333333331
60,GO:0034079,GO:2000772,108.68650793650794
61,GO:0034079,GO:0016236,107.04761904761904
62,GO:0034079,GO:0061684,107.04761904761904
63,GO:0034079,GO:0043161,107.04761904761904
64,GO:0034079,GO:0042417,107.04761904761904
65,GO:0034079,GO:0070102,104.16883116883116
66,GO:0034079,GO:0019221,104.16883116883116
67,GO:0034079,GO:0006091,91.93406593406593
68,GO:0034079,GO:0030968,72.38095238095238
69,GO:0034079,GO:0031575,114.76190476190476
70,GO:0034079,GO:0019222,60.14285714285714
71,GO:0034079,GO:0043491,60.14285714285714
72,GO:0034079,GO:0072574,98.36024844720497
73,GO:0034079,GO:0045222,111.05952380952382
74,GO:0034079,GO:0000096,86.32857142857144
75,GO:0034079,GO:0006595,86.32857142857144
76,GO:0034079,GO:0000278,90.6190476190476
77,GO:0034079,GO:0035559,97.29166666666667
78,GO:0034079,GO:0038029,97.29166666666667
79,GO:0034079,GO:0019227,95.19047619047618
80,GO:0034079,GO:0005248,95.19047619047618
81,GO:0034079,GO:0005249,95.19047619047618
82,GO:0034079,GO:0046685,95.21428571428571
83,GO:0034079,GO:0036363,120.76190476190476
84,GO:0034079,GO:0070053,120.76190476190476
85,GO:0034079,GO:0007265,61.166666666666664
86,GO:0034079,GO:0007173,95.38095238095238
87,GO:0034079,GO:0006935,91.26190476190474
88,GO:0034079,GO:0042698,84.50505050505052
89,GO:0034079,GO:0097210,88.22669349429913
90,GO:0034079,GO:0000114,111.7142857142857
91,GO:0034079,GO:0044419,103.85714285714286
92,GO:0034079,GO:0038160,90.61904761904762
93,GO:0034079,GO:0038146,90.61904761904762
94,GO:0034079,GO:0019722,107.76190476190476
95,GO:0034079,GO:0007571,107.01863354037266
96,GO:0034079,GO:0008203,107.01863354037266
97,GO:0034079,GO:0009649,99.06666666666666
98,GO:0034079,GO:0007179,104.85714285714285
99,GO:0034079,GO:0008653,98.95238095238093
100,GO:0034079,GO:0008588,98.95238095238093
101,GO:0034079,GO:0006956,99.38095238095237
102,GO:0034079,GO:0006958,99.38095238095237
103,GO:0034079,GO:0001867,99.38095238095237
104,GO:0034079,GO:0032869,112.09726443768996
105,GO:0034079,GO:0051726,71.47619047619047
106,GO:0034079,GO:0005516,96.75661375661375
107,GO:0034079,GO:0004683,96.75661375661375
108,GO:0034079,GO:0004722,96.75661375661375
109,GO:0034079,GO:0031915,96.75661375661375
110,GO:0034079,GO:0005513,96.75661375661375
111,GO:0034079,GO:0002456,88.86813186813188
112,GO:0034079,GO:0050829,88.86813186813188
113,GO:0034079,GO:0034696,82.85714285714286
114,GO:0034079,GO:0046656,110.26190476190476
115,GO:0034079,GO:2000479,111.58095238095237
116,GO:0034079,GO:0031639,112.73809523809524
117,GO:0034079,GO:1900271,110.76190476190474
118,GO:0034079,GO:1900452,110.76190476190474
119,GO:0034079,GO:0048167,110.76190476190474
120,GO:0034079,GO:0009814,72.71428571428571
121,GO:0034079,GO:0046718,72.71428571428571
122,GO:0034079,GO:0019058,72.71428571428571
123,GO:0034079,GO:0030157,37.142857142857146
124,GO:0034079,GO:0006749,93.88095238095237
125,GO:0034079,GO:0050790,120.76190476190476
126,GO:0034079,GO:0030163,103.91428571428571
127,GO:0034079,GO:0016567,103.91428571428571
128,GO:0034079,GO:0030383,94.7099567099567
129,GO:0034079,GO:0006955,94.7099567099567
130,GO:0034079,GO:0009628,110.76190476190476
131,GO:0034079,GO:0033355,110.76190476190476
132,GO:0034079,GO:0045087,110.26190476190476
133,GO:0034079,GO:0030193,104.88095238095238
134,GO:0010468,GO:0034079,106.7948717948718
135,GO:0010468,GO:0010468,0.0
136,GO:0010468,GO:0010628,13.923076923076922
137,GO:0010468,GO:0016563,13.923076923076922
138,GO:0010468,GO:0008152,195.0890547926943
139,GO:0010468,GO:1901576,196.40851120955833
140,GO:0010468,GO:0042752,34.50355185711386
141,GO:0010468,GO:0051098,107.6923076923077
142,GO:0010468,GO:0006098,41.179020979020976
143,GO:0010468,GO:0006096,48.88919413919414
144,GO:0010468,GO:0006099,32.91538461538462
145,GO:0010468,GO:0006119,32.91538461538462
146,GO:0010468,GO:0006690,9.769230769230768
147,GO:0010468,GO:0006412,309.56410256410265
148,GO:0010468,GO:0007623,30.844129554655872
